time,tilt_x_1,tilt_x_2,tilt_x_3,tilt_x_4
2025/4/17 16:50,0.3853,-0.4211,0.7606,-3.1959
2025/4/17 17:00,0.3839,-0.4168,0.7606,-3.1988
2025/4/17 17:10,0.3782,-0.4183,0.7549,-3.1988
2025/4/17 17:20,0.3782,-0.424,0.7549,-3.2016
2025/4/17 17:30,0.3825,-0.4269,0.7535,-3.2031
2025/4/17 17:40,0.3767,-0.4283,0.7592,-3.2031
2025/4/17 17:50,0.3753,-0.4211,0.7592,-3.2059
2025/4/17 18:00,0.3753,-0.4312,0.7592,-3.2031
2025/4/17 18:10,0.371,-0.4326,0.7578,-3.2074
2025/4/17 18:20,0.371,-0.434,0.7578,-3.2088
2025/4/17 18:30,0.371,-0.434,0.7578,-3.2045
2025/4/17 18:40,0.3667,-0.4326,0.7578,-3.2102
2025/4/17 18:50,0.3653,-0.4355,0.7563,-3.2102
2025/4/17 19:00,0.3653,-0.4355,0.7563,-3.2117
2025/4/17 19:10,0.3638,-0.4369,0.7535,-3.2117
2025/4/17 19:20,0.3624,-0.4369,0.7563,-3.2117
2025/4/17 19:30,0.361,-0.4355,0.7549,-3.2131
2025/4/17 19:40,0.3653,-0.4355,0.7549,-3.2174
2025/4/17 19:50,0.361,-0.4383,0.7492,-3.2232
2025/4/17 20:00,0.3638,-0.434,0.7549,-3.2232
2025/4/17 20:10,0.3638,-0.4383,0.7535,-3.2232
2025/4/17 20:20,0.3624,-0.4383,0.752,-3.2232
2025/4/17 20:30,0.361,-0.434,0.7477,-3.2246
2025/4/17 20:40,0.3638,-0.4383,0.7477,-3.226
2025/4/17 20:50,0.3624,-0.4369,0.7492,-3.2303
2025/4/17 21:00,0.3638,-0.4397,0.7506,-3.226
2025/4/17 21:10,0.3638,-0.4397,0.7463,-3.2303
2025/4/17 21:20,0.361,-0.4412,0.7463,-3.2303
2025/4/17 21:30,0.3581,-0.4383,0.7477,-3.2361
2025/4/17 21:40,0.3581,-0.4426,0.7506,-3.2361
2025/4/17 21:50,0.3581,-0.4426,0.7449,-3.2361
2025/4/17 22:00,0.3581,-0.4412,0.742,-3.2361
2025/4/17 22:10,0.3567,-0.4412,0.7434,-3.2389
2025/4/17 22:20,0.3581,-0.4412,0.7463,-3.2361
2025/4/17 22:30,0.361,-0.4412,0.7406,-3.2418
2025/4/17 22:40,0.361,-0.4412,0.7406,-3.2404
2025/4/17 22:50,0.3567,-0.4469,0.7406,-3.2461
2025/4/17 23:00,0.3595,-0.4426,0.7406,-3.249
2025/4/17 23:10,0.3567,-0.4455,0.7406,-3.2447
2025/4/17 23:20,0.3567,-0.4412,0.7406,-3.2447
2025/4/17 23:30,0.3567,-0.4455,0.7406,-3.249
2025/4/17 23:40,0.3552,-0.4412,0.7406,-3.249
2025/4/17 23:50,0.3552,-0.4412,0.7406,-3.249
2025/4/18 0:00,0.3552,-0.4455,0.7391,-3.249
2025/4/18 0:10,0.3552,-0.4426,0.7363,-3.249
2025/4/18 0:20,0.3552,-0.4469,0.7377,-3.249
2025/4/18 0:30,0.3552,-0.444,0.7391,-3.249
2025/4/18 0:40,0.3552,-0.4483,0.7348,-3.2533
2025/4/18 0:50,0.3552,-0.4455,0.7334,-3.2504
2025/4/18 1:00,0.3552,-0.4426,0.7334,-3.249
2025/4/18 1:10,0.3552,-0.4483,0.7277,-3.2547
2025/4/18 1:20,0.3552,-0.4483,0.7348,-3.2547
2025/4/18 1:30,0.3552,-0.4483,0.7277,-3.2547
2025/4/18 1:40,0.3552,-0.4426,0.732,-3.2562
2025/4/18 1:50,0.3538,-0.4426,0.7277,-3.2562
2025/4/18 2:00,0.3538,-0.4455,0.7277,-3.2562
2025/4/18 2:10,0.3538,-0.444,0.7277,-3.2562
2025/4/18 2:20,0.3538,-0.4469,0.7277,-3.2562
2025/4/18 2:30,0.3524,-0.4498,0.7277,-3.2576
2025/4/18 2:40,0.3538,-0.4498,0.7277,-3.2562
2025/4/18 2:50,0.3538,-0.444,0.7277,-3.2605
2025/4/18 3:00,0.3538,-0.4483,0.7262,-3.2605
2025/4/18 3:10,0.3538,-0.4498,0.7234,-3.2576
2025/4/18 3:20,0.3538,-0.4498,0.7277,-3.259
2025/4/18 3:30,0.3538,-0.4483,0.7248,-3.2619
2025/4/18 3:40,0.3509,-0.4498,0.7248,-3.2562
2025/4/18 3:50,0.3524,-0.4498,0.7262,-3.2619
2025/4/18 4:00,0.3509,-0.4498,0.7205,-3.2633
2025/4/18 4:10,0.3524,-0.4498,0.7248,-3.2576
2025/4/18 4:20,0.3524,-0.4498,0.7191,-3.2619
2025/4/18 4:30,0.3524,-0.4498,0.7205,-3.2633
2025/4/18 4:40,0.3524,-0.4498,0.7176,-3.2619
2025/4/18 4:50,0.3524,-0.4512,0.7205,-3.2633
2025/4/18 5:00,0.3509,-0.4512,0.7176,-3.2633
2025/4/18 5:10,0.3481,-0.4512,0.7205,-3.2648
2025/4/18 5:20,0.3509,-0.4512,0.7191,-3.2691
2025/4/18 5:30,0.3524,-0.4512,0.7148,-3.2691
2025/4/18 5:40,0.3466,-0.4512,0.7162,-3.2676
2025/4/18 5:50,0.3509,-0.4526,0.7148,-3.2676
2025/4/18 6:00,0.3466,-0.4512,0.7148,-3.2691
2025/4/18 6:10,0.3481,-0.4512,0.7148,-3.2633
2025/4/18 6:20,0.3509,-0.4512,0.7148,-3.2648
2025/4/18 6:30,0.3466,-0.4512,0.7148,-3.2633
2025/4/18 6:40,0.3466,-0.4512,0.7148,-3.2676
2025/4/18 6:50,0.3466,-0.4512,0.7162,-3.2676
2025/4/18 7:00,0.3466,-0.4512,0.7162,-3.2676
2025/4/18 7:10,0.3466,-0.4555,0.7134,-3.2648
2025/4/18 7:20,0.3466,-0.4498,0.7148,-3.2605
2025/4/18 7:30,0.3481,-0.4555,0.7119,-3.2576
2025/4/18 7:40,0.3538,-0.4512,0.7176,-3.2533
2025/4/18 7:50,0.3481,-0.4541,0.7176,-3.2504
2025/4/18 8:00,0.3481,-0.4498,0.7134,-3.2504
2025/4/18 8:10,0.3466,-0.4483,0.7134,-3.2504
2025/4/18 8:20,0.3452,-0.4598,0.7191,-3.2461
2025/4/18 8:30,0.3481,-0.4555,0.7162,-3.2475
2025/4/18 8:40,0.3524,-0.4598,0.7134,-3.2447
2025/4/18 8:50,0.3481,-0.4541,0.7191,-3.2447
2025/4/18 9:00,0.3495,-0.4526,0.7191,-3.2432
2025/4/18 9:10,0.3481,-0.4526,0.7148,-3.2432
2025/4/18 9:20,0.3481,-0.4584,0.7191,-3.2432
2025/4/18 9:30,0.3452,-0.4584,0.7191,-3.2447
2025/4/18 9:40,0.3466,-0.4584,0.7176,-3.2447
2025/4/18 9:50,0.3452,-0.4584,0.7176,-3.2447
2025/4/18 10:00,0.3466,-0.4584,0.7176,-3.2432
2025/4/18 10:10,0.3452,-0.4541,0.7191,-3.2418
2025/4/18 10:20,0.3438,-0.4612,0.7148,-3.2389
2025/4/18 10:30,0.3452,-0.4555,0.7191,-3.2389
2025/4/18 10:40,0.3481,-0.4555,0.7148,-3.2404
2025/4/18 10:50,0.3509,-0.4541,0.7191,-3.2303
2025/4/18 11:00,0.3452,-0.4541,0.7176,-3.2346
2025/4/18 11:10,0.3466,-0.4526,0.7191,-3.2361
2025/4/18 11:20,0.3452,-0.4526,0.7134,-3.2332
2025/4/18 11:30,0.3481,-0.4526,0.7191,-3.2289
2025/4/18 11:40,0.3509,-0.4541,0.7191,-3.2289
2025/4/18 11:50,0.3466,-0.4512,0.7162,-3.2303
2025/4/18 12:00,0.3466,-0.4512,0.7191,-3.2275
2025/4/18 12:10,0.3466,-0.4569,0.7191,-3.2318
2025/4/18 12:20,0.3466,-0.4512,0.7191,-3.2332
2025/4/18 12:30,0.3466,-0.4498,0.7134,-3.2346
2025/4/18 12:40,0.3466,-0.4498,0.7191,-3.2361
2025/4/18 12:50,0.3466,-0.4498,0.7191,-3.2346
2025/4/18 13:00,0.3481,-0.4498,0.7191,-3.2404
2025/4/18 13:10,0.3466,-0.4498,0.7191,-3.2375
2025/4/18 13:20,0.3481,-0.4498,0.7191,-3.2461
2025/4/18 13:30,0.3481,-0.4498,0.7191,-3.2447
2025/4/18 13:40,0.3495,-0.4455,0.7191,-3.2432
2025/4/18 13:50,0.3495,-0.4498,0.7148,-3.2404
2025/4/18 14:00,0.3509,-0.444,0.7176,-3.2432
2025/4/18 14:10,0.3509,-0.4498,0.7176,-3.2461
2025/4/18 14:20,0.3509,-0.4426,0.7191,-3.2461
2025/4/18 14:30,0.3524,-0.4483,0.7162,-3.2461
2025/4/18 14:40,0.3524,-0.4469,0.7191,-3.2447
2025/4/18 14:50,0.3538,-0.4412,0.7191,-3.2447
2025/4/18 15:00,0.3567,-0.4426,0.7191,-3.2461
2025/4/18 15:10,0.3567,-0.4369,0.7191,-3.2475
2025/4/18 15:20,0.3552,-0.4455,0.7191,-3.2475
2025/4/18 15:30,0.3581,-0.4397,0.7191,-3.2475
2025/4/18 15:40,0.3552,-0.4426,0.7191,-3.249
2025/4/18 15:50,0.3552,-0.4455,0.7191,-3.2504
2025/4/18 16:00,0.3552,-0.4412,0.7191,-3.2475
2025/4/18 16:10,0.3538,-0.4512,0.7191,-3.2518
2025/4/18 16:20,0.3524,-0.4512,0.7176,-3.249
2025/4/18 16:30,0.3509,-0.4541,0.7176,-3.2547
2025/4/18 16:40,0.3452,-0.4469,0.7176,-3.2518
2025/4/18 16:50,0.3452,-0.4555,0.7191,-3.2547
2025/4/18 17:00,0.3466,-0.4512,0.7176,-3.2547
2025/4/18 17:10,0.3423,-0.4526,0.7219,-3.2547
2025/4/18 17:20,0.3409,-0.4541,0.7219,-3.2562
2025/4/18 17:30,0.3409,-0.4526,0.7219,-3.2562
2025/4/18 17:40,0.3423,-0.4526,0.7248,-3.2562
2025/4/18 17:50,0.3452,-0.4483,0.7205,-3.2562
2025/4/18 18:00,0.3423,-0.4512,0.7262,-3.2576
2025/4/18 18:10,0.3395,-0.4555,0.7262,-3.2633
2025/4/18 18:20,0.3423,-0.4526,0.7248,-3.2576
2025/4/18 18:30,0.3395,-0.4512,0.7248,-3.2633
2025/4/18 18:40,0.3409,-0.4541,0.7248,-3.2662
2025/4/18 18:50,0.3409,-0.4512,0.7248,-3.2633
2025/4/18 19:00,0.3409,-0.4526,0.7234,-3.2648
2025/4/18 19:10,0.3395,-0.4526,0.7234,-3.2691
2025/4/18 19:20,0.3395,-0.4469,0.7234,-3.2648
2025/4/18 19:30,0.3395,-0.4526,0.7234,-3.2691
2025/4/18 19:40,0.3395,-0.4526,0.7234,-3.2705
2025/4/18 19:50,0.3395,-0.4526,0.7191,-3.2705
2025/4/18 20:00,0.3395,-0.4526,0.7219,-3.2691
2025/4/18 20:10,0.3409,-0.4469,0.7191,-3.2648
2025/4/18 20:20,0.3395,-0.4526,0.7234,-3.2705
2025/4/18 20:30,0.3395,-0.4526,0.7234,-3.2691
2025/4/18 20:40,0.3395,-0.4469,0.7234,-3.2705
2025/4/18 20:50,0.3395,-0.4526,0.7234,-3.2719
2025/4/18 21:00,0.3423,-0.4526,0.7205,-3.2719
2025/4/18 21:10,0.3409,-0.4498,0.7219,-3.2719
2025/4/18 21:20,0.3395,-0.4483,0.7234,-3.2719
2025/4/18 21:30,0.3395,-0.4483,0.7191,-3.2705
2025/4/18 21:40,0.338,-0.4483,0.7176,-3.2719
2025/4/18 21:50,0.338,-0.4541,0.7205,-3.2719
2025/4/18 22:00,0.3366,-0.4541,0.7019,-3.2734
2025/4/18 22:10,0.3409,-0.4555,0.7019,-3.2734
2025/4/18 22:20,0.3438,-0.4569,0.6947,-3.2805
2025/4/18 22:30,0.3452,-0.4555,0.7033,-3.2863
2025/4/18 22:40,0.3452,-0.4512,0.7406,-3.2877
2025/4/18 22:50,0.3452,-0.4569,0.7563,-3.2978
2025/4/18 23:00,0.3409,-0.4569,0.7692,-3.2978
2025/4/18 23:10,0.3395,-0.4526,0.7778,-3.3006
2025/4/18 23:20,0.3395,-0.4584,0.7878,-3.3035
2025/4/18 23:30,0.3352,-0.4526,0.795,-3.3006
2025/4/18 23:40,0.3337,-0.4584,0.8007,-3.3035
2025/4/18 23:50,0.3337,-0.4526,0.805,-3.3064
2025/4/19 0:00,0.3337,-0.4526,0.8108,-3.3121
2025/4/19 0:10,0.3309,-0.4584,0.8108,-3.3064
2025/4/19 0:20,0.328,-0.4584,0.8165,-3.3107
2025/4/19 0:30,0.3252,-0.4584,0.8165,-3.3121
2025/4/19 0:40,0.3223,-0.4584,0.8194,-3.315
2025/4/19 0:50,0.3223,-0.4569,0.8222,-3.315
2025/4/19 1:00,0.3223,-0.4541,0.8179,-3.3193
2025/4/19 1:10,0.3166,-0.4584,0.8222,-3.3178
2025/4/19 1:20,0.3223,-0.4584,0.8165,-3.315
2025/4/19 1:30,0.3166,-0.4569,0.8222,-3.3207
2025/4/19 1:40,0.3166,-0.4584,0.8179,-3.3207
2025/4/19 1:50,0.3166,-0.4584,0.8208,-3.3265
2025/4/19 2:00,0.3151,-0.4584,0.8179,-3.3265
2025/4/19 2:10,0.3123,-0.4584,0.8194,-3.3265
2025/4/19 2:20,0.3108,-0.4569,0.8165,-3.3265
2025/4/19 2:30,0.3108,-0.4569,0.8208,-3.3265
2025/4/19 2:40,0.3123,-0.4584,0.8165,-3.3265
2025/4/19 2:50,0.3108,-0.4541,0.8165,-3.3293
2025/4/19 3:00,0.3137,-0.4584,0.8165,-3.3322
2025/4/19 3:10,0.3108,-0.4598,0.8165,-3.3265
2025/4/19 3:20,0.3137,-0.4598,0.8165,-3.3336
2025/4/19 3:30,0.3123,-0.4598,0.8151,-3.3336
2025/4/19 3:40,0.3108,-0.4598,0.8151,-3.3322
2025/4/19 3:50,0.3108,-0.4598,0.8108,-3.3379
2025/4/19 4:00,0.3137,-0.4598,0.8151,-3.3379
2025/4/19 4:10,0.3151,-0.4598,0.8151,-3.3379
2025/4/19 4:20,0.3108,-0.4598,0.8151,-3.3422
2025/4/19 4:30,0.3108,-0.4598,0.8151,-3.3379
2025/4/19 4:40,0.3137,-0.4598,0.8122,-3.3379
2025/4/19 4:50,0.3123,-0.4598,0.8151,-3.3394
2025/4/19 5:00,0.3123,-0.4555,0.8151,-3.3437
2025/4/19 5:10,0.3137,-0.4555,0.8093,-3.3394
2025/4/19 5:20,0.3123,-0.4612,0.8093,-3.3408
2025/4/19 5:30,0.3151,-0.4612,0.8093,-3.3437
2025/4/19 5:40,0.3137,-0.4612,0.8122,-3.3437
2025/4/19 5:50,0.3108,-0.4555,0.8151,-3.3437
2025/4/19 6:00,0.3151,-0.4612,0.8136,-3.3437
2025/4/19 6:10,0.3151,-0.4612,0.8151,-3.3394
2025/4/19 6:20,0.3137,-0.4612,0.8151,-3.3408
2025/4/19 6:30,0.3151,-0.4555,0.8122,-3.3408
2025/4/19 6:40,0.3151,-0.4598,0.8151,-3.3437
2025/4/19 6:50,0.3108,-0.4598,0.8108,-3.3437
2025/4/19 7:00,0.3151,-0.4598,0.8065,-3.3422
2025/4/19 7:10,0.3151,-0.4598,0.8065,-3.3422
2025/4/19 7:20,0.3123,-0.4598,0.8065,-3.3422
2025/4/19 15:40,0.328,-0.4526,0.9769,-3.2906
2025/4/19 15:50,0.3295,-0.4483,0.9769,-3.292
2025/4/19 16:00,0.3295,-0.4498,0.9827,-3.292
2025/4/19 16:10,0.3295,-0.4483,0.9884,-3.292
2025/4/19 16:20,0.3323,-0.4483,0.9898,-3.292
2025/4/19 16:30,0.3295,-0.4541,0.9898,-3.292
2025/4/19 16:40,0.3295,-0.4569,0.9999,-3.292
2025/4/19 16:50,0.3295,-0.4498,0.9999,-3.292
2025/4/19 17:00,0.328,-0.4569,1.0042,-3.292
2025/4/19 17:10,0.3266,-0.4512,1.0042,-3.292
2025/4/19 17:20,0.3223,-0.4584,1.0085,-3.292
2025/4/19 17:30,0.3223,-0.4541,1.0099,-3.2935
2025/4/19 17:40,0.3194,-0.4598,1.0099,-3.2963
2025/4/19 17:50,0.3223,-0.4569,1.0142,-3.2992
2025/4/19 18:00,0.3223,-0.4569,1.0142,-3.2978
2025/4/19 18:10,0.3166,-0.4612,1.0142,-3.2935
2025/4/19 18:20,0.3137,-0.4627,1.0228,-3.2992
2025/4/19 18:30,0.3108,-0.4584,1.0242,-3.2949
2025/4/19 18:40,0.3123,-0.4627,1.0242,-3.2963
2025/4/19 18:50,0.3123,-0.4655,1.0328,-3.2992
2025/4/19 19:00,0.308,-0.4598,1.0342,-3.3021
2025/4/19 19:10,0.3108,-0.4641,1.0328,-3.3021
2025/4/19 19:20,0.3094,-0.4612,1.0385,-3.3021
2025/4/19 19:30,0.308,-0.4627,1.0385,-3.3064
2025/4/19 19:40,0.3094,-0.4612,1.0385,-3.3078
2025/4/19 19:50,0.3094,-0.4612,1.0385,-3.3035
2025/4/19 20:00,0.3137,-0.4612,1.0414,-3.3064
2025/4/19 20:10,0.308,-0.4641,1.0428,-3.3064
2025/4/19 20:20,0.308,-0.4641,1.0443,-3.3021
2025/4/19 20:30,0.308,-0.4627,1.0486,-3.3078
2025/4/19 20:40,0.3123,-0.4627,1.0486,-3.3035
2025/4/19 20:50,0.308,-0.4627,1.0486,-3.3049
2025/4/19 21:00,0.3094,-0.4627,1.0486,-3.3092
2025/4/19 21:10,0.308,-0.4627,1.0486,-3.3035
2025/4/19 21:20,0.3065,-0.4598,1.0529,-3.3092
2025/4/19 21:30,0.3094,-0.4627,1.0471,-3.3092
2025/4/19 21:40,0.3094,-0.4627,1.0471,-3.3092
2025/4/19 21:50,0.308,-0.4584,1.0529,-3.3092
2025/4/19 22:00,0.308,-0.4641,1.0557,-3.3092
2025/4/19 22:10,0.3094,-0.4641,1.0586,-3.3049
2025/4/19 22:20,0.308,-0.4641,1.0586,-3.3092
2025/4/19 22:30,0.3123,-0.4641,1.0586,-3.3092
2025/4/19 22:40,0.3094,-0.4641,1.0529,-3.3064
2025/4/19 22:50,0.3108,-0.4641,1.0572,-3.3078
2025/4/19 23:00,0.3108,-0.4641,1.0572,-3.3049
2025/4/19 23:10,0.3108,-0.4584,1.0572,-3.3107
2025/4/19 23:20,0.3108,-0.4641,1.0572,-3.3107
2025/4/19 23:30,0.3094,-0.4641,1.0586,-3.3107
2025/4/19 23:40,0.3108,-0.4641,1.0572,-3.3078
2025/4/19 23:50,0.3108,-0.4598,1.0586,-3.3078
2025/4/20 0:00,0.3094,-0.4655,1.0586,-3.3107
2025/4/20 0:10,0.3094,-0.4655,1.0572,-3.3092
2025/4/20 0:20,0.3108,-0.4598,1.06,-3.3107
2025/4/20 0:30,0.3108,-0.4655,1.06,-3.3107
2025/4/20 0:40,0.3108,-0.4612,1.0615,-3.3078
2025/4/20 0:50,0.3094,-0.4655,1.0572,-3.3107
2025/4/20 1:00,0.3094,-0.4655,1.06,-3.3049
2025/4/20 1:10,0.3065,-0.4655,1.0615,-3.3064
2025/4/20 1:20,0.3094,-0.4655,1.06,-3.3064
2025/4/20 1:30,0.3094,-0.4641,1.0557,-3.3078
2025/4/20 1:40,0.3094,-0.4598,1.0615,-3.3107
2025/4/20 1:50,0.3094,-0.4655,1.06,-3.3107
2025/4/20 2:00,0.3094,-0.4655,1.0615,-3.3078
2025/4/20 2:10,0.3094,-0.4655,1.0586,-3.3121
2025/4/20 2:20,0.3094,-0.4655,1.0586,-3.3078
2025/4/20 2:30,0.3094,-0.4655,1.0557,-3.3121
2025/4/20 2:40,0.3094,-0.4655,1.0572,-3.3121
2025/4/20 2:50,0.3094,-0.4655,1.0557,-3.3121
2025/4/20 3:00,0.3094,-0.467,1.0557,-3.3064
2025/4/20 3:10,0.3094,-0.4627,1.0557,-3.3064
2025/4/20 3:20,0.308,-0.467,1.0557,-3.3092
2025/4/20 3:30,0.3094,-0.467,1.0557,-3.3092
2025/4/20 3:40,0.3094,-0.4655,1.0557,-3.3107
2025/4/20 3:50,0.3094,-0.467,1.0557,-3.3078
2025/4/20 4:00,0.3094,-0.4612,1.0557,-3.3092
2025/4/20 4:10,0.3094,-0.467,1.0557,-3.3121
2025/4/20 4:20,0.3094,-0.467,1.0557,-3.3121
2025/4/20 4:30,0.3094,-0.4627,1.0557,-3.3121
2025/4/20 4:40,0.308,-0.467,1.0557,-3.3121
2025/4/20 4:50,0.308,-0.467,1.0557,-3.3121
2025/4/20 5:00,0.308,-0.467,1.0557,-3.3092
2025/4/20 5:10,0.308,-0.467,1.0557,-3.3121
2025/4/20 5:20,0.3065,-0.467,1.0557,-3.3078
2025/4/20 5:30,0.308,-0.4627,1.0543,-3.3121
2025/4/20 5:40,0.308,-0.467,1.0543,-3.3121
2025/4/20 5:50,0.308,-0.467,1.0529,-3.3135
2025/4/20 6:00,0.308,-0.467,1.05,-3.3121
2025/4/20 6:10,0.308,-0.467,1.0529,-3.3121
2025/4/20 6:20,0.308,-0.467,1.0486,-3.3078
2025/4/20 6:30,0.308,-0.4684,1.0486,-3.3064
2025/4/20 6:40,0.308,-0.467,1.0471,-3.3064
2025/4/20 6:50,0.3094,-0.467,1.0457,-3.3078
2025/4/20 7:00,0.3065,-0.4713,1.05,-3.3107
2025/4/20 7:10,0.3094,-0.467,1.0471,-3.3006
2025/4/20 7:20,0.3065,-0.467,1.0543,-3.3035
2025/4/20 7:30,0.3094,-0.4655,1.0557,-3.2992
2025/4/20 7:40,0.3094,-0.4741,1.0557,-3.2892
2025/4/20 7:50,0.3065,-0.4756,1.0615,-3.2877
2025/4/20 8:00,0.3051,-0.4756,1.0629,-3.2877
2025/4/20 8:10,0.3094,-0.4756,1.0672,-3.2834
2025/4/20 8:20,0.3022,-0.4741,1.0686,-3.2791
2025/4/20 8:30,0.3065,-0.4684,1.0744,-3.2762
2025/4/20 8:40,0.3037,-0.4741,1.0744,-3.2719
2025/4/20 8:50,0.3022,-0.4741,1.0744,-3.2719
2025/4/20 9:00,0.3037,-0.4727,1.0772,-3.2705
2025/4/20 9:10,0.3022,-0.4741,1.0744,-3.2648
2025/4/20 9:20,0.3022,-0.4727,1.0744,-3.2633
2025/4/20 9:30,0.3037,-0.4713,1.0744,-3.259
2025/4/20 9:40,0.3022,-0.4727,1.0744,-3.2605
2025/4/20 9:50,0.3037,-0.4713,1.0744,-3.2605
2025/4/20 10:00,0.3037,-0.4756,1.0744,-3.2562
2025/4/20 10:10,0.3037,-0.4741,1.0744,-3.2605
2025/4/20 10:20,0.3037,-0.4741,1.0729,-3.2562
2025/4/20 10:30,0.3037,-0.467,1.0758,-3.2562
2025/4/20 10:40,0.3051,-0.4698,1.0729,-3.2562
2025/4/20 10:50,0.3051,-0.467,1.0729,-3.2562
2025/4/20 11:00,0.3051,-0.4698,1.0758,-3.2562
2025/4/20 11:10,0.3037,-0.4655,1.0758,-3.2562
2025/4/20 11:20,0.3022,-0.4641,1.0758,-3.2562
2025/4/20 11:30,0.3037,-0.4641,1.0758,-3.2562
2025/4/20 11:40,0.3065,-0.4627,1.0744,-3.2562
2025/4/20 11:50,0.3065,-0.4627,1.0758,-3.2562
2025/4/20 12:00,0.308,-0.4612,1.0758,-3.2518
2025/4/20 12:10,0.3037,-0.4598,1.0729,-3.2518
2025/4/20 12:20,0.308,-0.4598,1.0772,-3.259
2025/4/20 12:30,0.3065,-0.4541,1.0772,-3.259
2025/4/20 12:40,0.3037,-0.4498,1.0772,-3.2605
2025/4/20 12:50,0.3065,-0.4526,1.0772,-3.2619
2025/4/20 13:00,0.3065,-0.4512,1.0772,-3.2705
2025/4/20 13:10,0.3037,-0.4469,1.0758,-3.2691
2025/4/20 13:20,0.3051,-0.4469,1.0772,-3.2676
2025/4/20 13:30,0.3065,-0.4512,1.0772,-3.2719
2025/4/20 13:40,0.3065,-0.4498,1.0772,-3.2719
2025/4/20 13:50,0.3137,-0.4455,1.0787,-3.2719
2025/4/20 14:00,0.3108,-0.4455,1.0787,-3.2676
2025/4/20 14:10,0.3151,-0.444,1.0787,-3.2691
2025/4/20 14:20,0.3166,-0.4455,1.083,-3.2734
2025/4/20 14:30,0.3166,-0.4455,1.093,-3.2705
2025/4/20 14:40,0.318,-0.4397,1.0944,-3.2734
2025/4/20 14:50,0.318,-0.444,1.0944,-3.2734
2025/4/20 15:00,0.318,-0.4397,1.1001,-3.2734
2025/4/20 15:10,0.3194,-0.4455,1.1044,-3.2734
2025/4/20 15:20,0.3194,-0.4455,1.1059,-3.2734
2025/4/20 15:30,0.3194,-0.4469,1.1159,-3.2734
2025/4/20 15:40,0.3194,-0.444,1.1188,-3.2762
2025/4/20 15:50,0.3194,-0.4426,1.1216,-3.2734
2025/4/20 16:00,0.3194,-0.4483,1.1259,-3.2734
2025/4/20 16:10,0.3194,-0.4426,1.1331,-3.2791
2025/4/20 16:20,0.3194,-0.444,1.1374,-3.2762
2025/4/20 16:30,0.3194,-0.444,1.1331,-3.2762
2025/4/20 16:40,0.3194,-0.444,1.1374,-3.2791
2025/4/20 16:50,0.318,-0.444,1.1431,-3.2791
2025/4/20 17:00,0.318,-0.4455,1.1474,-3.2777
2025/4/20 17:10,0.3166,-0.4512,1.1503,-3.2748
2025/4/20 17:20,0.3137,-0.444,1.1546,-3.282
2025/4/20 17:30,0.3151,-0.4526,1.156,-3.2791
2025/4/20 17:40,0.3151,-0.4455,1.1575,-3.2805
2025/4/20 17:50,0.3123,-0.4483,1.1589,-3.2805
2025/4/20 18:00,0.3123,-0.4541,1.1589,-3.282
2025/4/20 18:10,0.3108,-0.4555,1.1589,-3.2834
2025/4/20 18:20,0.3108,-0.4498,1.1646,-3.2863
2025/4/20 18:30,0.3108,-0.4569,1.1689,-3.282
2025/4/20 18:40,0.3094,-0.4526,1.1689,-3.2863
2025/4/20 18:50,0.3094,-0.4569,1.1732,-3.2877
2025/4/20 19:00,0.308,-0.4569,1.1718,-3.2877
2025/4/20 19:10,0.3094,-0.4483,1.1761,-3.2877
2025/4/20 19:20,0.3094,-0.4584,1.1789,-3.2848
2025/4/20 19:30,0.308,-0.4526,1.1789,-3.2848
2025/4/20 19:40,0.3065,-0.4584,1.1789,-3.2892
2025/4/20 19:50,0.3094,-0.4555,1.1789,-3.2877
2025/4/20 20:00,0.308,-0.4584,1.1832,-3.2877
2025/4/20 20:10,0.308,-0.4526,1.1832,-3.2877
2025/4/20 20:20,0.3094,-0.4526,1.1818,-3.2892
2025/4/20 20:30,0.308,-0.4526,1.189,-3.292
2025/4/20 20:40,0.3094,-0.4569,1.1875,-3.2906
2025/4/20 20:50,0.3108,-0.4598,1.189,-3.2892
2025/4/20 21:00,0.3123,-0.4598,1.1904,-3.2892
2025/4/20 21:10,0.3108,-0.4541,1.189,-3.2892
2025/4/20 21:20,0.3123,-0.4598,1.189,-3.2892
2025/4/20 21:30,0.3108,-0.4555,1.1933,-3.292
2025/4/20 21:40,0.3123,-0.4598,1.189,-3.2949
2025/4/20 21:50,0.308,-0.4598,1.1918,-3.2892
2025/4/20 22:00,0.3137,-0.4598,1.1933,-3.2892
2025/4/20 22:10,0.3108,-0.4526,1.1933,-3.2892
2025/4/20 22:20,0.3151,-0.4584,1.1933,-3.292
2025/4/20 22:30,0.3108,-0.4555,1.1933,-3.2949
2025/4/20 22:40,0.3108,-0.4555,1.1933,-3.2906
2025/4/20 22:50,0.3151,-0.4598,1.199,-3.2963
2025/4/20 23:00,0.3123,-0.4612,1.199,-3.2935
2025/4/20 23:10,0.3123,-0.4526,1.199,-3.292
2025/4/20 23:20,0.3108,-0.4584,1.2019,-3.2963
2025/4/20 23:30,0.3137,-0.4612,1.2033,-3.2906
2025/4/20 23:40,0.3123,-0.4612,1.2033,-3.2906
2025/4/20 23:50,0.3108,-0.4612,1.2033,-3.2963
2025/4/21 0:00,0.3137,-0.4612,1.2033,-3.2906
